QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
473,Matchsticks to Square,matchsticks-to-square,Medium,40.1394675231539,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
474,Ones and Zeroes,ones-and-zeroes,Medium,46.91767705579705,False,"array,string,dynamic-programming",algorithms
475,Heaters,heaters,Medium,36.68931066091566,False,"array,two-pointers,binary-search,sorting",algorithms
476,Number Complement,number-complement,Easy,67.3894136716785,False,bit-manipulation,algorithms
477,Total Hamming Distance,total-hamming-distance,Medium,52.18829062431107,False,"array,math,bit-manipulation",algorithms
478,Generate Random Point in a Circle,generate-random-point-in-a-circle,Medium,39.54882324536541,False,"math,geometry,rejection-sampling,randomized",algorithms
479,Largest Palindrome Product,largest-palindrome-product,Hard,32.19140681132346,False,math,algorithms
480,Sliding Window Median,sliding-window-median,Hard,40.48938933241937,False,"array,hash-table,sliding-window,heap-priority-queue",algorithms
481,Magical String,magical-string,Medium,50.8068673550685,False,"two-pointers,string",algorithms
482,License Key Formatting,license-key-formatting,Easy,43.32692623399365,False,string,algorithms
483,Smallest Good Base,smallest-good-base,Hard,39.0308529216934,False,"math,binary-search",algorithms
484,Find Permutation,find-permutation,Medium,66.8702569260309,True,"array,string,stack,greedy",algorithms
485,Max Consecutive Ones,max-consecutive-ones,Easy,57.034612307723464,False,array,algorithms
486,Predict the Winner,predict-the-winner,Medium,51.45915270369772,False,"array,math,dynamic-programming,recursion,game-theory",algorithms
487,Max Consecutive Ones II,max-consecutive-ones-ii,Medium,49.72564884645095,True,"array,dynamic-programming,sliding-window",algorithms
488,Zuma Game,zuma-game,Hard,33.67302822555741,False,"string,dynamic-programming,stack,breadth-first-search,memoization",algorithms
489,Robot Room Cleaner,robot-room-cleaner,Hard,76.55375412693314,True,"backtracking,interactive",algorithms
490,The Maze,the-maze,Medium,56.07443226371869,True,"depth-first-search,breadth-first-search,graph",algorithms
491,Non-decreasing Subsequences,non-decreasing-subsequences,Medium,60.2859676346708,False,"array,hash-table,backtracking,bit-manipulation",algorithms
492,Construct the Rectangle,construct-the-rectangle,Easy,55.32158987753465,False,math,algorithms
493,Reverse Pairs,reverse-pairs,Hard,30.700700373095945,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
494,Target Sum,target-sum,Medium,45.7463954097355,False,"array,dynamic-programming,backtracking",algorithms
495,Teemo Attacking,teemo-attacking,Easy,56.72149243845899,False,"array,simulation",algorithms
496,Next Greater Element I,next-greater-element-i,Easy,71.45264831820226,False,"array,hash-table,stack,monotonic-stack",algorithms
497,Random Point in Non-overlapping Rectangles,random-point-in-non-overlapping-rectangles,Medium,39.43062447977579,False,"array,math,binary-search,reservoir-sampling,prefix-sum,ordered-set,randomized",algorithms
498,Diagonal Traverse,diagonal-traverse,Medium,58.43828180817125,False,"array,matrix,simulation",algorithms
499,The Maze III,the-maze-iii,Hard,47.69960096858907,True,"depth-first-search,breadth-first-search,graph,heap-priority-queue,shortest-path",algorithms
500,Keyboard Row,keyboard-row,Easy,69.70606930714771,False,"array,hash-table,string",algorithms
501,Find Mode in Binary Search Tree,find-mode-in-binary-search-tree,Easy,49.69184850151784,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
502,IPO,ipo,Hard,49.78702405069866,False,"array,greedy,sorting,heap-priority-queue",algorithms
503,Next Greater Element II,next-greater-element-ii,Medium,63.27072980171885,False,"array,stack,monotonic-stack",algorithms
504,Base 7,base-7,Easy,48.772900409180494,False,math,algorithms
505,The Maze II,the-maze-ii,Medium,52.62905580614935,True,"depth-first-search,breadth-first-search,graph,heap-priority-queue,shortest-path",algorithms
506,Relative Ranks,relative-ranks,Easy,61.27403039795142,False,"array,sorting,heap-priority-queue",algorithms
507,Perfect Number,perfect-number,Easy,37.516184204216685,False,math,algorithms
508,Most Frequent Subtree Sum,most-frequent-subtree-sum,Medium,65.24251178348791,False,"hash-table,tree,depth-first-search,binary-tree",algorithms
509,Fibonacci Number,fibonacci-number,Easy,70.05786529193249,False,"math,dynamic-programming,recursion,memoization",algorithms
510,Inorder Successor in BST II,inorder-successor-in-bst-ii,Medium,61.008896779504674,True,"tree,binary-search-tree,binary-tree",algorithms
511,Game Play Analysis I,game-play-analysis-i,Easy,75.00823206585653,False,database,database
512,Game Play Analysis II,game-play-analysis-ii,Easy,52.452934662236984,True,database,database
513,Find Bottom Left Tree Value,find-bottom-left-tree-value,Medium,67.14430546696126,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
514,Freedom Trail,freedom-trail,Hard,47.10098186769871,False,"string,dynamic-programming,depth-first-search,breadth-first-search",algorithms
515,Find Largest Value in Each Tree Row,find-largest-value-in-each-tree-row,Medium,64.51285671406178,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
516,Longest Palindromic Subsequence,longest-palindromic-subsequence,Medium,61.891541736072554,False,"string,dynamic-programming",algorithms
517,Super Washing Machines,super-washing-machines,Hard,40.51858601145893,False,"array,greedy",algorithms
518,Coin Change II,coin-change-ii,Medium,61.117141436385594,False,"array,dynamic-programming",algorithms
519,Random Flip Matrix,random-flip-matrix,Medium,40.26073253426293,False,"hash-table,math,reservoir-sampling,randomized",algorithms
520,Detect Capital,detect-capital,Easy,56.89075158083092,False,string,algorithms
521,Longest Uncommon Subsequence I,longest-uncommon-subsequence-i,Easy,60.34269552867427,False,string,algorithms
522,Longest Uncommon Subsequence II,longest-uncommon-subsequence-ii,Medium,40.65278119772783,False,"array,hash-table,two-pointers,string,sorting",algorithms
523,Continuous Subarray Sum,continuous-subarray-sum,Medium,28.49966069275944,False,"array,hash-table,math,prefix-sum",algorithms
524,Longest Word in Dictionary through Deleting,longest-word-in-dictionary-through-deleting,Medium,51.01277589995833,False,"array,two-pointers,string,sorting",algorithms
525,Contiguous Array,contiguous-array,Medium,46.83668227545901,False,"array,hash-table,prefix-sum",algorithms
526,Beautiful Arrangement,beautiful-arrangement,Medium,64.35788293432445,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
527,Word Abbreviation,word-abbreviation,Hard,60.69503250734597,True,"array,string,greedy,trie,sorting",algorithms
528,Random Pick with Weight,random-pick-with-weight,Medium,46.115331968705654,False,"array,math,binary-search,prefix-sum,randomized",algorithms
529,Minesweeper,minesweeper,Medium,65.84305976125825,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
530,Minimum Absolute Difference in BST,minimum-absolute-difference-in-bst,Easy,58.97169593369701,False,"tree,depth-first-search,breadth-first-search,binary-search-tree,binary-tree",algorithms
531,Lonely Pixel I,lonely-pixel-i,Medium,62.169768779835486,True,"array,hash-table,matrix",algorithms
532,K-diff Pairs in an Array,k-diff-pairs-in-an-array,Medium,41.47808404127056,False,"array,hash-table,two-pointers,binary-search,sorting",algorithms
533,Lonely Pixel II,lonely-pixel-ii,Medium,48.48187311178248,True,"array,hash-table,matrix",algorithms
534,Game Play Analysis III,game-play-analysis-iii,Medium,81.34593405513021,True,database,database
535,Encode and Decode TinyURL,encode-and-decode-tinyurl,Medium,86.03463219429436,False,"hash-table,string,design,hash-function",algorithms
536,Construct Binary Tree from String,construct-binary-tree-from-string,Medium,56.28468975168025,True,"string,tree,depth-first-search,binary-tree",algorithms
537,Complex Number Multiplication,complex-number-multiplication,Medium,71.47276136746109,False,"math,string,simulation",algorithms
538,Convert BST to Greater Tree,convert-bst-to-greater-tree,Medium,68.11349620285493,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
539,Minimum Time Difference,minimum-time-difference,Medium,56.51331654727285,False,"array,math,string,sorting",algorithms
540,Single Element in a Sorted Array,single-element-in-a-sorted-array,Medium,59.05021703158349,False,"array,binary-search",algorithms
541,Reverse String II,reverse-string-ii,Easy,50.39061139391045,False,"two-pointers,string",algorithms
542,01 Matrix,01-matrix,Medium,45.22965107032667,False,"array,dynamic-programming,breadth-first-search,matrix",algorithms
543,Diameter of Binary Tree,diameter-of-binary-tree,Easy,57.3643266839139,False,"tree,depth-first-search,binary-tree",algorithms
544,Output Contest Matches,output-contest-matches,Medium,77.00223450546866,True,"string,recursion,simulation",algorithms
545,Boundary of Binary Tree,boundary-of-binary-tree,Medium,44.61962101081079,True,"tree,depth-first-search,binary-tree",algorithms
546,Remove Boxes,remove-boxes,Hard,47.57299828239335,False,"array,dynamic-programming,memoization",algorithms
547,Number of Provinces,number-of-provinces,Medium,65.17562436001529,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
548,Split Array with Equal Sum,split-array-with-equal-sum,Hard,50.08347960101032,True,"array,prefix-sum",algorithms
549,Binary Tree Longest Consecutive Sequence II,binary-tree-longest-consecutive-sequence-ii,Medium,49.45747900468076,True,"tree,depth-first-search,binary-tree",algorithms
550,Game Play Analysis IV,game-play-analysis-iv,Medium,39.378278081617964,False,database,database
551,Student Attendance Record I,student-attendance-record-i,Easy,48.26326910007325,False,string,algorithms
552,Student Attendance Record II,student-attendance-record-ii,Hard,41.62646783174376,False,dynamic-programming,algorithms
553,Optimal Division,optimal-division,Medium,60.034886618489914,False,"array,math,dynamic-programming",algorithms
554,Brick Wall,brick-wall,Medium,53.875159921890784,False,"array,hash-table",algorithms
555,Split Concatenated Strings,split-concatenated-strings,Medium,43.65616123359935,True,"array,string,greedy",algorithms
556,Next Greater Element III,next-greater-element-iii,Medium,33.95608855605452,False,"math,two-pointers,string",algorithms
557,Reverse Words in a String III,reverse-words-in-a-string-iii,Easy,81.92088618286843,False,"two-pointers,string",algorithms
558,Logical OR of Two Binary Grids Represented as Quad-Trees,logical-or-of-two-binary-grids-represented-as-quad-trees,Medium,48.81057593165415,False,"divide-and-conquer,tree",algorithms
559,Maximum Depth of N-ary Tree,maximum-depth-of-n-ary-tree,Easy,71.71227729150303,False,"tree,depth-first-search,breadth-first-search",algorithms
560,Subarray Sum Equals K,subarray-sum-equals-k,Medium,43.457976780290544,False,"array,hash-table,prefix-sum",algorithms
561,Array Partition,array-partition,Easy,77.52425951135903,False,"array,greedy,sorting,counting-sort",algorithms
562,Longest Line of Consecutive One in Matrix,longest-line-of-consecutive-one-in-matrix,Medium,50.30583249048789,True,"array,dynamic-programming,matrix",algorithms
563,Binary Tree Tilt,binary-tree-tilt,Easy,60.42152142890747,False,"tree,depth-first-search,binary-tree",algorithms
564,Find the Closest Palindrome,find-the-closest-palindrome,Hard,21.872913483845412,False,"math,string",algorithms
565,Array Nesting,array-nesting,Medium,56.33321313974559,False,"array,depth-first-search",algorithms
566,Reshape the Matrix,reshape-the-matrix,Easy,62.957482030371004,False,"array,matrix,simulation",algorithms
567,Permutation in String,permutation-in-string,Medium,44.19640898036552,False,"hash-table,two-pointers,string,sliding-window",algorithms
568,Maximum Vacation Days,maximum-vacation-days,Hard,45.194766317837676,True,"array,dynamic-programming,matrix",algorithms
569,Median Employee Salary,median-employee-salary,Hard,66.86810696479832,True,database,database
570,Managers with at Least 5 Direct Reports,managers-with-at-least-5-direct-reports,Medium,63.23417517332896,False,database,database
571,Find Median Given Frequency of Numbers,find-median-given-frequency-of-numbers,Hard,43.14573822988349,True,database,database
572,Subtree of Another Tree,subtree-of-another-tree,Easy,46.646508104665536,False,"tree,depth-first-search,string-matching,binary-tree,hash-function",algorithms
573,Squirrel Simulation,squirrel-simulation,Medium,55.18581491377217,True,"array,math",algorithms
574,Winning Candidate,winning-candidate,Medium,59.93250610041015,True,database,database
575,Distribute Candies,distribute-candies,Easy,66.64456608746978,False,"array,hash-table",algorithms
576,Out of Boundary Paths,out-of-boundary-paths,Medium,44.24000271138443,False,dynamic-programming,algorithms
577,Employee Bonus,employee-bonus,Easy,74.04327940473753,False,database,database
578,Get Highest Answer Rate Question,get-highest-answer-rate-question,Medium,40.71994878613286,True,database,database
579,Find Cumulative Salary of an Employee,find-cumulative-salary-of-an-employee,Hard,45.675201170446236,True,database,database
580,Count Student Number in Departments,count-student-number-in-departments,Medium,58.57459323199144,True,database,database
581,Shortest Unsorted Continuous Subarray,shortest-unsorted-continuous-subarray,Medium,36.50955602734014,False,"array,two-pointers,stack,greedy,sorting,monotonic-stack",algorithms
582,Kill Process,kill-process,Medium,68.8729843925153,True,"array,hash-table,tree,depth-first-search,breadth-first-search",algorithms
583,Delete Operation for Two Strings,delete-operation-for-two-strings,Medium,60.25382709848286,False,"string,dynamic-programming",algorithms
584,Find Customer Referee,find-customer-referee,Easy,69.11755188831877,False,database,database
585,Investments in 2016,investments-in-2016,Medium,49.62975986100482,False,database,database
586,Customer Placing the Largest Number of Orders,customer-placing-the-largest-number-of-orders,Easy,67.17629059178356,False,database,database
587,Erect the Fence,erect-the-fence,Hard,52.05144141129225,False,"array,math,geometry",algorithms
588,Design In-Memory File System,design-in-memory-file-system,Hard,48.537070086644185,True,"hash-table,string,design,trie",algorithms
589,N-ary Tree Preorder Traversal,n-ary-tree-preorder-traversal,Easy,75.85946354363429,False,"stack,tree,depth-first-search",algorithms
590,N-ary Tree Postorder Traversal,n-ary-tree-postorder-traversal,Easy,77.48598506198299,False,"stack,tree,depth-first-search",algorithms
591,Tag Validator,tag-validator,Hard,37.321488811424715,False,"string,stack",algorithms
592,Fraction Addition and Subtraction,fraction-addition-and-subtraction,Medium,52.573635000159555,False,"math,string,simulation",algorithms
593,Valid Square,valid-square,Medium,43.901485014290095,False,"math,geometry",algorithms
594,Longest Harmonious Subsequence,longest-harmonious-subsequence,Easy,53.715822046365346,False,"array,hash-table,sorting",algorithms
595,Big Countries,big-countries,Easy,69.18039220495714,False,database,database
596,Classes More Than 5 Students,classes-more-than-5-students,Easy,49.0660831377643,False,database,database
597,Friend Requests I: Overall Acceptance Rate,friend-requests-i-overall-acceptance-rate,Easy,42.26535713630891,True,database,database
598,Range Addition II,range-addition-ii,Easy,55.456852019738,False,"array,math",algorithms
599,Minimum Index Sum of Two Lists,minimum-index-sum-of-two-lists,Easy,53.764334340026835,False,"array,hash-table,string",algorithms
600,Non-negative Integers without Consecutive Ones,non-negative-integers-without-consecutive-ones,Hard,39.337564502949505,False,dynamic-programming,algorithms
601,Human Traffic of Stadium,human-traffic-of-stadium,Hard,49.008125059393706,False,database,database
602,Friend Requests II: Who Has the Most Friends,friend-requests-ii-who-has-the-most-friends,Medium,59.17000978254041,False,database,database
603,Consecutive Available Seats,consecutive-available-seats,Easy,66.98141329125022,True,database,database
604,Design Compressed String Iterator,design-compressed-string-iterator,Easy,39.573130810527694,True,"array,hash-table,string,design,iterator",algorithms
605,Can Place Flowers,can-place-flowers,Easy,31.72252386057861,False,"array,greedy",algorithms
606,Construct String from Binary Tree,construct-string-from-binary-tree,Easy,64.30139160617574,False,"string,tree,depth-first-search,binary-tree",algorithms
607,Sales Person,sales-person,Easy,67.87041048057864,False,database,database
608,Tree Node,tree-node,Medium,71.43725394643904,False,database,database
609,Find Duplicate File in System,find-duplicate-file-in-system,Medium,67.6779767588086,False,"array,hash-table,string",algorithms
610,Triangle Judgement,triangle-judgement,Easy,70.47796616396333,False,database,database
611,Valid Triangle Number,valid-triangle-number,Medium,50.66149668589719,False,"array,two-pointers,binary-search,greedy,sorting",algorithms
612,Shortest Distance in a Plane,shortest-distance-in-a-plane,Medium,62.4079739133358,True,database,database
613,Shortest Distance in a Line,shortest-distance-in-a-line,Easy,80.72492202434852,True,database,database
614,Second Degree Follower,second-degree-follower,Medium,37.68319082994596,True,database,database
615,Average Salary: Departments VS Company,average-salary-departments-vs-company,Hard,56.138294755347204,True,database,database
616,Add Bold Tag in String,add-bold-tag-in-string,Medium,48.97941248842905,True,"array,hash-table,string,trie,string-matching",algorithms
617,Merge Two Binary Trees,merge-two-binary-trees,Easy,78.70102113512229,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
618,Students Report By Geography,students-report-by-geography,Hard,63.89782118707738,True,database,database
619,Biggest Single Number,biggest-single-number,Easy,52.84206715297146,False,database,database
620,Not Boring Movies,not-boring-movies,Easy,72.35187588232778,False,database,database
621,Task Scheduler,task-scheduler,Medium,56.762259763178136,False,"array,hash-table,greedy,sorting,heap-priority-queue,counting",algorithms
622,Design Circular Queue,design-circular-queue,Medium,51.3984946436394,False,"array,linked-list,design,queue",algorithms
623,Add One Row to Tree,add-one-row-to-tree,Medium,59.455354109639856,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
624,Maximum Distance in Arrays,maximum-distance-in-arrays,Medium,41.554215614928786,True,"array,greedy",algorithms
625,Minimum Factorization,minimum-factorization,Medium,33.497720294035545,True,"math,greedy",algorithms
626,Exchange Seats,exchange-seats,Medium,68.49947861340402,False,database,database
627,Swap Salary,swap-salary,Easy,82.95040292737194,False,database,database
628,Maximum Product of Three Numbers,maximum-product-of-three-numbers,Easy,45.59154341442388,False,"array,math,sorting",algorithms
629,K Inverse Pairs Array,k-inverse-pairs-array,Hard,42.58463055472981,False,dynamic-programming,algorithms
630,Course Schedule III,course-schedule-iii,Hard,40.16363162663369,False,"array,greedy,heap-priority-queue",algorithms
631,Design Excel Sum Formula,design-excel-sum-formula,Hard,43.47826086956522,True,"graph,design,topological-sort",algorithms
632,Smallest Range Covering Elements from K Lists,smallest-range-covering-elements-from-k-lists,Hard,61.402132339549155,False,"array,hash-table,greedy,sliding-window,sorting,heap-priority-queue",algorithms
633,Sum of Square Numbers,sum-of-square-numbers,Medium,34.25057711171982,False,"math,two-pointers,binary-search",algorithms
634,Find the Derangement of An Array,find-the-derangement-of-an-array,Medium,42.01998487200924,True,"math,dynamic-programming",algorithms
635,Design Log Storage System,design-log-storage-system,Medium,62.26436057923781,True,"hash-table,string,design,ordered-set",algorithms
636,Exclusive Time of Functions,exclusive-time-of-functions,Medium,61.27501295090882,False,"array,stack",algorithms
637,Average of Levels in Binary Tree,average-of-levels-in-binary-tree,Easy,71.78046795814359,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
638,Shopping Offers,shopping-offers,Medium,52.87416408577121,False,"array,dynamic-programming,backtracking,bit-manipulation,memoization,bitmask",algorithms
639,Decode Ways II,decode-ways-ii,Hard,30.396935933147635,False,"string,dynamic-programming",algorithms
640,Solve the Equation,solve-the-equation,Medium,43.48811142114426,False,"math,string,simulation",algorithms
641,Design Circular Deque,design-circular-deque,Medium,57.077214074213444,False,"array,linked-list,design,queue",algorithms
642,Design Search Autocomplete System,design-search-autocomplete-system,Hard,48.649986416127966,True,"string,design,trie,data-stream",algorithms
643,Maximum Average Subarray I,maximum-average-subarray-i,Easy,43.551278930852085,False,"array,sliding-window",algorithms
644,Maximum Average Subarray II,maximum-average-subarray-ii,Hard,36.16661601580307,True,"array,binary-search,prefix-sum",algorithms
645,Set Mismatch,set-mismatch,Easy,42.53837760087295,False,"array,hash-table,bit-manipulation,sorting",algorithms
646,Maximum Length of Pair Chain,maximum-length-of-pair-chain,Medium,56.68397512111875,False,"array,dynamic-programming,greedy,sorting",algorithms
647,Palindromic Substrings,palindromic-substrings,Medium,67.19946172248804,False,"string,dynamic-programming",algorithms
648,Replace Words,replace-words,Medium,62.683092994209154,False,"array,hash-table,string,trie",algorithms
649,Dota2 Senate,dota2-senate,Medium,47.89745219676374,False,"string,greedy,queue",algorithms
650,2 Keys Keyboard,2-keys-keyboard,Medium,53.60504800900533,False,"math,dynamic-programming",algorithms
651,4 Keys Keyboard,4-keys-keyboard,Medium,55.965094535632666,True,"math,dynamic-programming",algorithms
652,Find Duplicate Subtrees,find-duplicate-subtrees,Medium,59.00707828370485,False,"hash-table,tree,depth-first-search,binary-tree",algorithms
653,Two Sum IV - Input is a BST,two-sum-iv-input-is-a-bst,Easy,61.07110746256987,False,"hash-table,two-pointers,tree,depth-first-search,breadth-first-search,binary-search-tree,binary-tree",algorithms
654,Maximum Binary Tree,maximum-binary-tree,Medium,84.90577130352419,False,"array,divide-and-conquer,stack,tree,monotonic-stack,binary-tree",algorithms
655,Print Binary Tree,print-binary-tree,Medium,62.29555236728837,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
656,Coin Path,coin-path,Hard,31.94349456406386,True,"array,dynamic-programming",algorithms
657,Robot Return to Origin,robot-return-to-origin,Easy,75.37454586127072,False,"string,simulation",algorithms
658,Find K Closest Elements,find-k-closest-elements,Medium,46.874525260368316,False,"array,two-pointers,binary-search,sliding-window,sorting,heap-priority-queue",algorithms
659,Split Array into Consecutive Subsequences,split-array-into-consecutive-subsequences,Medium,50.82957246842306,False,"array,hash-table,greedy,heap-priority-queue",algorithms
660,Remove 9,remove-9,Hard,57.300382335014135,True,math,algorithms
661,Image Smoother,image-smoother,Easy,55.51695030222638,False,"array,matrix",algorithms
662,Maximum Width of Binary Tree,maximum-width-of-binary-tree,Medium,42.644718875944235,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
663,Equal Tree Partition,equal-tree-partition,Medium,41.46171240333882,True,"tree,depth-first-search,binary-tree",algorithms
664,Strange Printer,strange-printer,Hard,47.11178117596382,False,"string,dynamic-programming",algorithms
665,Non-decreasing Array,non-decreasing-array,Medium,24.3387273220902,False,array,algorithms
666,Path Sum IV,path-sum-iv,Medium,59.546174430670085,True,"array,tree,depth-first-search,binary-tree",algorithms
667,Beautiful Arrangement II,beautiful-arrangement-ii,Medium,59.8569082805536,False,"array,math",algorithms
668,Kth Smallest Number in Multiplication Table,kth-smallest-number-in-multiplication-table,Hard,51.381736809468606,False,"math,binary-search",algorithms
669,Trim a Binary Search Tree,trim-a-binary-search-tree,Medium,66.33857685290202,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
670,Maximum Swap,maximum-swap,Medium,47.82264681035469,False,"math,greedy",algorithms
671,Second Minimum Node In a Binary Tree,second-minimum-node-in-a-binary-tree,Easy,44.15286480209835,False,"tree,depth-first-search,binary-tree",algorithms
672,Bulb Switcher II,bulb-switcher-ii,Medium,50.392503800433616,False,"math,bit-manipulation,depth-first-search,breadth-first-search",algorithms
673,Number of Longest Increasing Subsequence,number-of-longest-increasing-subsequence,Medium,43.34533870944598,False,"array,dynamic-programming,binary-indexed-tree,segment-tree",algorithms
674,Longest Continuous Increasing Subsequence,longest-continuous-increasing-subsequence,Easy,49.37595763035576,False,array,algorithms
675,Cut Off Trees for Golf Event,cut-off-trees-for-golf-event,Hard,34.08194085838164,False,"array,breadth-first-search,heap-priority-queue,matrix",algorithms
676,Implement Magic Dictionary,implement-magic-dictionary,Medium,56.986530669711996,False,"hash-table,string,design,trie",algorithms
677,Map Sum Pairs,map-sum-pairs,Medium,56.73079004914803,False,"hash-table,string,design,trie",algorithms
678,Valid Parenthesis String,valid-parenthesis-string,Medium,34.23982683704634,False,"string,dynamic-programming,stack,greedy",algorithms
679,24 Game,24-game,Hard,49.216170206947474,False,"array,math,backtracking",algorithms
680,Valid Palindrome II,valid-palindrome-ii,Easy,39.40008523734697,False,"two-pointers,string,greedy",algorithms
681,Next Closest Time,next-closest-time,Medium,46.40075621206502,True,"string,enumeration",algorithms
682,Baseball Game,baseball-game,Easy,74.66046606937536,False,"array,stack,simulation",algorithms
683,K Empty Slots,k-empty-slots,Hard,36.99332320187349,True,"array,binary-indexed-tree,sliding-window,ordered-set",algorithms
684,Redundant Connection,redundant-connection,Medium,62.384679345889374,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
685,Redundant Connection II,redundant-connection-ii,Hard,34.069791678093836,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
686,Repeated String Match,repeated-string-match,Medium,34.28566621237359,False,"string,string-matching",algorithms
687,Longest Univalue Path,longest-univalue-path,Medium,40.594407399123526,False,"tree,depth-first-search,binary-tree",algorithms
688,Knight Probability in Chessboard,knight-probability-in-chessboard,Medium,52.08181272606362,False,dynamic-programming,algorithms
689,Maximum Sum of 3 Non-Overlapping Subarrays,maximum-sum-of-3-non-overlapping-subarrays,Hard,48.94614767661149,False,"array,dynamic-programming",algorithms
690,Employee Importance,employee-importance,Medium,65.81473837072495,False,"hash-table,depth-first-search,breadth-first-search",algorithms
691,Stickers to Spell Word,stickers-to-spell-word,Hard,46.32799295355536,False,"array,string,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
692,Top K Frequent Words,top-k-frequent-words,Medium,57.32530307338383,False,"hash-table,string,trie,sorting,heap-priority-queue,bucket-sort,counting",algorithms
693,Binary Number with Alternating Bits,binary-number-with-alternating-bits,Easy,61.65738043982947,False,bit-manipulation,algorithms
694,Number of Distinct Islands,number-of-distinct-islands,Medium,60.82473809649055,True,"hash-table,depth-first-search,breadth-first-search,union-find,hash-function",algorithms
695,Max Area of Island,max-area-of-island,Medium,71.85495433186796,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
696,Count Binary Substrings,count-binary-substrings,Easy,65.37147156876064,False,"two-pointers,string",algorithms
697,Degree of an Array,degree-of-an-array,Easy,55.94160716721998,False,"array,hash-table",algorithms
698,Partition to K Equal Sum Subsets,partition-to-k-equal-sum-subsets,Medium,39.38364653908601,False,"array,dynamic-programming,backtracking,bit-manipulation,memoization,bitmask",algorithms
699,Falling Squares,falling-squares,Hard,44.69257923847998,False,"array,segment-tree,ordered-set",algorithms
700,Search in a Binary Search Tree,search-in-a-binary-search-tree,Easy,78.13939466174955,False,"tree,binary-search-tree,binary-tree",algorithms
701,Insert into a Binary Search Tree,insert-into-a-binary-search-tree,Medium,74.09363774691336,False,"tree,binary-search-tree,binary-tree",algorithms
702,Search in a Sorted Array of Unknown Size,search-in-a-sorted-array-of-unknown-size,Medium,71.55074853687717,True,"array,binary-search,interactive",algorithms
703,Kth Largest Element in a Stream,kth-largest-element-in-a-stream,Easy,56.66355737575848,False,"tree,design,binary-search-tree,heap-priority-queue,binary-tree,data-stream",algorithms
704,Binary Search,binary-search,Easy,56.375743181589435,False,"array,binary-search",algorithms
705,Design HashSet,design-hashset,Easy,67.30317448445552,False,"array,hash-table,linked-list,design,hash-function",algorithms
706,Design HashMap,design-hashmap,Easy,64.53328412293652,False,"array,hash-table,linked-list,design,hash-function",algorithms
707,Design Linked List,design-linked-list,Medium,27.66573510444479,False,"linked-list,design",algorithms
708,Insert into a Sorted Circular Linked List,insert-into-a-sorted-circular-linked-list,Medium,34.59617291659015,True,linked-list,algorithms
709,To Lower Case,to-lower-case,Easy,82.54103042534557,False,string,algorithms
710,Random Pick with Blacklist,random-pick-with-blacklist,Hard,33.49635233720616,False,"array,hash-table,math,binary-search,sorting,randomized",algorithms
711,Number of Distinct Islands II,number-of-distinct-islands-ii,Hard,52.140655954215276,True,"hash-table,depth-first-search,breadth-first-search,union-find,hash-function",algorithms
712,Minimum ASCII Delete Sum for Two Strings,minimum-ascii-delete-sum-for-two-strings,Medium,62.72362943076145,False,"string,dynamic-programming",algorithms
713,Subarray Product Less Than K,subarray-product-less-than-k,Medium,46.11294621590019,False,"array,sliding-window",algorithms
714,Best Time to Buy and Sell Stock with Transaction Fee,best-time-to-buy-and-sell-stock-with-transaction-fee,Medium,67.43176222177016,False,"array,dynamic-programming,greedy",algorithms
715,Range Module,range-module,Hard,44.54647703896642,False,"design,segment-tree,ordered-set",algorithms
716,Max Stack,max-stack,Hard,45.14997173939275,True,"linked-list,stack,design,doubly-linked-list,ordered-set",algorithms
717,1-bit and 2-bit Characters,1-bit-and-2-bit-characters,Easy,45.51718645713246,False,array,algorithms
718,Maximum Length of Repeated Subarray,maximum-length-of-repeated-subarray,Medium,51.185629475020164,False,"array,binary-search,dynamic-programming,sliding-window,rolling-hash,hash-function",algorithms
719,Find K-th Smallest Pair Distance,find-k-th-smallest-pair-distance,Hard,36.897916795685916,False,"array,two-pointers,binary-search,sorting",algorithms
720,Longest Word in Dictionary,longest-word-in-dictionary,Medium,52.054060580449445,False,"array,hash-table,string,trie,sorting",algorithms
