QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
668,Kth Smallest Number in Multiplication Table,kth-smallest-number-in-multiplication-table,Hard,51.577332164233155,False,"math,binary-search",algorithms
669,Trim a Binary Search Tree,trim-a-binary-search-tree,Medium,66.34754000453076,False,"tree,depth-first-search,binary-search-tree,binary-tree",algorithms
670,Maximum Swap,maximum-swap,Medium,47.89255456134626,False,"math,greedy",algorithms
671,Second Minimum Node In a Binary Tree,second-minimum-node-in-a-binary-tree,Easy,44.03836501024242,False,"tree,depth-first-search,binary-tree",algorithms
672,Bulb Switcher II,bulb-switcher-ii,Medium,50.862487197455664,False,"math,bit-manipulation,depth-first-search,breadth-first-search",algorithms
673,Number of Longest Increasing Subsequence,number-of-longest-increasing-subsequence,Medium,42.511633430526,False,"array,dynamic-programming,binary-indexed-tree,segment-tree",algorithms
674,Longest Continuous Increasing Subsequence,longest-continuous-increasing-subsequence,Easy,49.2097613461182,False,array,algorithms
675,Cut Off Trees for Golf Event,cut-off-trees-for-golf-event,Hard,34.1320789625651,False,"array,breadth-first-search,heap-priority-queue,matrix",algorithms
676,Implement Magic Dictionary,implement-magic-dictionary,Medium,56.91315184986071,False,"hash-table,string,design,trie",algorithms
677,Map Sum Pairs,map-sum-pairs,Medium,56.85542690431691,False,"hash-table,string,design,trie",algorithms
678,Valid Parenthesis String,valid-parenthesis-string,Medium,34.00847734168339,False,"string,dynamic-programming,stack,greedy",algorithms
679,24 Game,24-game,Hard,49.16165591504215,False,"array,math,backtracking",algorithms
680,Valid Palindrome II,valid-palindrome-ii,Easy,39.309122835685926,False,"two-pointers,string,greedy",algorithms
681,Next Closest Time,next-closest-time,Medium,46.39215108787689,True,"string,enumeration",algorithms
682,Baseball Game,baseball-game,Easy,73.91584453547183,False,"array,stack,simulation",algorithms
683,K Empty Slots,k-empty-slots,Hard,36.92932728647014,True,"array,binary-indexed-tree,sliding-window,ordered-set",algorithms
684,Redundant Connection,redundant-connection,Medium,62.10865550521388,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
685,Redundant Connection II,redundant-connection-ii,Hard,34.16082340845819,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
686,Repeated String Match,repeated-string-match,Medium,34.05341303558414,False,"string,string-matching",algorithms
687,Longest Univalue Path,longest-univalue-path,Medium,40.24034116224301,False,"tree,depth-first-search,binary-tree",algorithms
688,Knight Probability in Chessboard,knight-probability-in-chessboard,Medium,52.09387000426682,False,dynamic-programming,algorithms
689,Maximum Sum of 3 Non-Overlapping Subarrays,maximum-sum-of-3-non-overlapping-subarrays,Hard,48.92351946858041,False,"array,dynamic-programming",algorithms
690,Employee Importance,employee-importance,Medium,65.35573619663613,False,"hash-table,depth-first-search,breadth-first-search",algorithms
691,Stickers to Spell Word,stickers-to-spell-word,Hard,46.26953324481667,False,"array,string,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
692,Top K Frequent Words,top-k-frequent-words,Medium,56.951918222841435,False,"hash-table,string,trie,sorting,heap-priority-queue,bucket-sort,counting",algorithms
693,Binary Number with Alternating Bits,binary-number-with-alternating-bits,Easy,61.42560054081615,False,bit-manipulation,algorithms
694,Number of Distinct Islands,number-of-distinct-islands,Medium,60.68496956532721,True,"hash-table,depth-first-search,breadth-first-search,union-find,hash-function",algorithms
695,Max Area of Island,max-area-of-island,Medium,71.73410223529653,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
696,Count Binary Substrings,count-binary-substrings,Easy,65.60197375699777,False,"two-pointers,string",algorithms
697,Degree of an Array,degree-of-an-array,Easy,55.916809522269304,False,"array,hash-table",algorithms
698,Partition to K Equal Sum Subsets,partition-to-k-equal-sum-subsets,Medium,40.4688571296622,False,"array,dynamic-programming,backtracking,bit-manipulation,memoization,bitmask",algorithms
699,Falling Squares,falling-squares,Hard,44.510462929620296,False,"array,segment-tree,ordered-set",algorithms
700,Search in a Binary Search Tree,search-in-a-binary-search-tree,Easy,77.34669196172523,False,"tree,binary-search-tree,binary-tree",algorithms
701,Insert into a Binary Search Tree,insert-into-a-binary-search-tree,Medium,74.48046713721172,False,"tree,binary-search-tree,binary-tree",algorithms
702,Search in a Sorted Array of Unknown Size,search-in-a-sorted-array-of-unknown-size,Medium,71.40207588905905,True,"array,binary-search,interactive",algorithms
703,Kth Largest Element in a Stream,kth-largest-element-in-a-stream,Easy,55.47967568155847,False,"tree,design,binary-search-tree,heap-priority-queue,binary-tree,data-stream",algorithms
704,Binary Search,binary-search,Easy,55.21926836506713,False,"array,binary-search",algorithms
705,Design HashSet,design-hashset,Easy,65.78875084773367,False,"array,hash-table,linked-list,design,hash-function",algorithms
706,Design HashMap,design-hashmap,Easy,64.86490976540502,False,"array,hash-table,linked-list,design,hash-function",algorithms
707,Design Linked List,design-linked-list,Medium,27.538895788122925,False,"linked-list,design",algorithms
708,Insert into a Sorted Circular Linked List,insert-into-a-sorted-circular-linked-list,Medium,34.51322643934781,True,linked-list,algorithms
709,To Lower Case,to-lower-case,Easy,82.12857678370611,False,string,algorithms
710,Random Pick with Blacklist,random-pick-with-blacklist,Hard,33.641460386435945,False,"hash-table,math,binary-search,sorting,randomized",algorithms
711,Number of Distinct Islands II,number-of-distinct-islands-ii,Hard,51.76771989752348,True,"hash-table,depth-first-search,breadth-first-search,union-find,hash-function",algorithms
712,Minimum ASCII Delete Sum for Two Strings,minimum-ascii-delete-sum-for-two-strings,Medium,62.43553670238696,False,"string,dynamic-programming",algorithms
713,Subarray Product Less Than K,subarray-product-less-than-k,Medium,45.38227909873697,False,"array,sliding-window",algorithms
714,Best Time to Buy and Sell Stock with Transaction Fee,best-time-to-buy-and-sell-stock-with-transaction-fee,Medium,64.7255508903123,False,"array,dynamic-programming,greedy",algorithms
715,Range Module,range-module,Hard,44.60984432271156,False,"design,segment-tree,ordered-set",algorithms
716,Max Stack,max-stack,Hard,45.26265119803812,True,"linked-list,stack,design,doubly-linked-list,ordered-set",algorithms
717,1-bit and 2-bit Characters,1-bit-and-2-bit-characters,Easy,45.86826976721622,False,array,algorithms
718,Maximum Length of Repeated Subarray,maximum-length-of-repeated-subarray,Medium,51.40721339211635,False,"array,binary-search,dynamic-programming,sliding-window,rolling-hash,hash-function",algorithms
719,Find K-th Smallest Pair Distance,find-k-th-smallest-pair-distance,Hard,36.525667809261094,False,"array,two-pointers,binary-search,sorting",algorithms
720,Longest Word in Dictionary,longest-word-in-dictionary,Medium,51.88069483354092,False,"array,hash-table,string,trie,sorting",algorithms
721,Accounts Merge,accounts-merge,Medium,56.35467206266719,False,"array,string,depth-first-search,breadth-first-search,union-find",algorithms
722,Remove Comments,remove-comments,Medium,38.14387859331679,False,"array,string",algorithms
723,Candy Crush,candy-crush,Medium,76.57773597980498,True,"array,two-pointers,matrix,simulation",algorithms
724,Find Pivot Index,find-pivot-index,Easy,53.908412918137714,False,"array,prefix-sum",algorithms
725,Split Linked List in Parts,split-linked-list-in-parts,Medium,57.3554888870109,False,linked-list,algorithms
726,Number of Atoms,number-of-atoms,Hard,52.25820889449485,False,"hash-table,string,stack,sorting",algorithms
727,Minimum Window Subsequence,minimum-window-subsequence,Hard,42.81561722327945,True,"string,dynamic-programming,sliding-window",algorithms
728,Self Dividing Numbers,self-dividing-numbers,Easy,77.74945114384803,False,math,algorithms
729,My Calendar I,my-calendar-i,Medium,57.02969109359465,False,"binary-search,design,segment-tree,ordered-set",algorithms
730,Count Different Palindromic Subsequences,count-different-palindromic-subsequences,Hard,44.72537919096469,False,"string,dynamic-programming",algorithms
731,My Calendar II,my-calendar-ii,Medium,54.89396411092985,False,"binary-search,design,segment-tree,ordered-set",algorithms
732,My Calendar III,my-calendar-iii,Hard,71.58194508748788,False,"binary-search,design,segment-tree,ordered-set",algorithms
733,Flood Fill,flood-fill,Easy,61.19194695803404,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
734,Sentence Similarity,sentence-similarity,Easy,43.09394456120871,True,"array,hash-table,string",algorithms
735,Asteroid Collision,asteroid-collision,Medium,44.399829738933036,False,"array,stack",algorithms
736,Parse Lisp Expression,parse-lisp-expression,Hard,51.640899051578536,False,"hash-table,string,stack,recursion",algorithms
737,Sentence Similarity II,sentence-similarity-ii,Medium,48.8632734682705,True,"array,hash-table,string,depth-first-search,breadth-first-search,union-find",algorithms
738,Monotone Increasing Digits,monotone-increasing-digits,Medium,47.143980086466655,False,"math,greedy",algorithms
739,Daily Temperatures,daily-temperatures,Medium,66.39474740794974,False,"array,stack,monotonic-stack",algorithms
740,Delete and Earn,delete-and-earn,Medium,57.22149151499709,False,"array,hash-table,dynamic-programming",algorithms
741,Cherry Pickup,cherry-pickup,Hard,36.32513005086305,False,"array,dynamic-programming,matrix",algorithms
742,Closest Leaf in a Binary Tree,closest-leaf-in-a-binary-tree,Medium,45.88338477252037,True,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
743,Network Delay Time,network-delay-time,Medium,51.62757932431242,False,"depth-first-search,breadth-first-search,graph,heap-priority-queue,shortest-path",algorithms
744,Find Smallest Letter Greater Than Target,find-smallest-letter-greater-than-target,Easy,45.104413522108125,False,"array,binary-search",algorithms
745,Prefix and Suffix Search,prefix-and-suffix-search,Hard,41.277525430533444,False,"hash-table,string,design,trie",algorithms
746,Min Cost Climbing Stairs,min-cost-climbing-stairs,Easy,62.773195389874715,False,"array,dynamic-programming",algorithms
747,Largest Number At Least Twice of Others,largest-number-at-least-twice-of-others,Easy,46.71073756247257,False,"array,sorting",algorithms
748,Shortest Completing Word,shortest-completing-word,Easy,59.22145593869732,False,"array,hash-table,string",algorithms
749,Contain Virus,contain-virus,Hard,50.903337756456054,False,"array,depth-first-search,breadth-first-search,matrix,simulation",algorithms
750,Number Of Corner Rectangles,number-of-corner-rectangles,Medium,67.46044840418706,True,"array,math,dynamic-programming,matrix",algorithms
751,IP to CIDR,ip-to-cidr,Medium,54.49915650762326,True,"string,bit-manipulation",algorithms
752,Open the Lock,open-the-lock,Medium,55.553149719960736,False,"array,hash-table,string,breadth-first-search",algorithms
753,Cracking the Safe,cracking-the-safe,Hard,55.656776920091424,False,"depth-first-search,graph,eulerian-circuit",algorithms
754,Reach a Number,reach-a-number,Medium,42.735504797945666,False,"math,binary-search",algorithms
755,Pour Water,pour-water,Medium,46.2839353444174,True,"array,simulation",algorithms
756,Pyramid Transition Matrix,pyramid-transition-matrix,Medium,52.946117415780535,False,"bit-manipulation,depth-first-search,breadth-first-search",algorithms
757,Set Intersection Size At Least Two,set-intersection-size-at-least-two,Hard,43.82874530499691,False,"array,greedy,sorting",algorithms
758,Bold Words in String,bold-words-in-string,Medium,50.72723075147177,True,"array,hash-table,string,trie,string-matching",algorithms
759,Employee Free Time,employee-free-time,Hard,71.80100092927438,True,"array,sorting,heap-priority-queue",algorithms
760,Find Anagram Mappings,find-anagram-mappings,Easy,82.90140119611976,True,"array,hash-table",algorithms
761,Special Binary String,special-binary-string,Hard,60.35080478745357,False,"string,recursion",algorithms
762,Prime Number of Set Bits in Binary Representation,prime-number-of-set-bits-in-binary-representation,Easy,67.88011153218636,False,"math,bit-manipulation",algorithms
763,Partition Labels,partition-labels,Medium,79.80689452491502,False,"hash-table,two-pointers,string,greedy",algorithms
764,Largest Plus Sign,largest-plus-sign,Medium,48.40805960673003,False,"array,dynamic-programming",algorithms
765,Couples Holding Hands,couples-holding-hands,Hard,56.92420235214676,False,"greedy,depth-first-search,breadth-first-search,union-find,graph",algorithms
766,Toeplitz Matrix,toeplitz-matrix,Easy,68.76231274368972,False,"array,matrix",algorithms
767,Reorganize String,reorganize-string,Medium,52.82027138717136,False,"hash-table,string,greedy,sorting,heap-priority-queue,counting",algorithms
768,Max Chunks To Make Sorted II,max-chunks-to-make-sorted-ii,Hard,52.902924704418176,False,"array,stack,greedy,sorting,monotonic-stack",algorithms
769,Max Chunks To Make Sorted,max-chunks-to-make-sorted,Medium,58.21923395923695,False,"array,stack,greedy,sorting,monotonic-stack",algorithms
770,Basic Calculator IV,basic-calculator-iv,Hard,56.07990012484394,False,"hash-table,math,string,stack,recursion",algorithms
771,Jewels and Stones,jewels-and-stones,Easy,88.12276741245168,False,"hash-table,string",algorithms
772,Basic Calculator III,basic-calculator-iii,Hard,48.67359999221339,True,"math,string,stack,recursion",algorithms
773,Sliding Puzzle,sliding-puzzle,Hard,64.05489016512246,False,"array,breadth-first-search,matrix",algorithms
774,Minimize Max Distance to Gas Station,minimize-max-distance-to-gas-station,Hard,51.590672030993886,True,"array,binary-search",algorithms
775,Global and Local Inversions,global-and-local-inversions,Medium,43.517835007033725,False,"array,math",algorithms
776,Split BST,split-bst,Medium,58.710836975613745,True,"tree,binary-search-tree,recursion,binary-tree",algorithms
777,Swap Adjacent in LR String,swap-adjacent-in-lr-string,Medium,36.986532536390456,False,"two-pointers,string",algorithms
778,Swim in Rising Water,swim-in-rising-water,Hard,59.79929514365928,False,"array,binary-search,depth-first-search,breadth-first-search,union-find,heap-priority-queue,matrix",algorithms
779,K-th Symbol in Grammar,k-th-symbol-in-grammar,Medium,41.00898717870069,False,"math,bit-manipulation,recursion",algorithms
780,Reaching Points,reaching-points,Hard,32.54862342184352,False,math,algorithms
781,Rabbits in Forest,rabbits-in-forest,Medium,55.06382549743564,False,"array,hash-table,math,greedy",algorithms
782,Transform to Chessboard,transform-to-chessboard,Hard,51.804684922467835,False,"array,math,bit-manipulation,matrix",algorithms
783,Minimum Distance Between BST Nodes,minimum-distance-between-bst-nodes,Easy,56.92324330386648,False,"tree,depth-first-search,breadth-first-search,binary-search-tree,binary-tree",algorithms
784,Letter Case Permutation,letter-case-permutation,Medium,73.62646161413102,False,"string,backtracking,bit-manipulation",algorithms
785,Is Graph Bipartite?,is-graph-bipartite,Medium,52.89126813185281,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
786,K-th Smallest Prime Fraction,k-th-smallest-prime-fraction,Medium,51.0729748384263,False,"array,binary-search,sorting,heap-priority-queue",algorithms
787,Cheapest Flights Within K Stops,cheapest-flights-within-k-stops,Medium,35.88616883000198,False,"dynamic-programming,depth-first-search,breadth-first-search,graph,heap-priority-queue,shortest-path",algorithms
788,Rotated Digits,rotated-digits,Medium,56.81480669977602,False,"math,dynamic-programming",algorithms
789,Escape The Ghosts,escape-the-ghosts,Medium,60.83149877274222,False,"array,math",algorithms
790,Domino and Tromino Tiling,domino-and-tromino-tiling,Medium,53.032897543642285,False,dynamic-programming,algorithms
791,Custom Sort String,custom-sort-string,Medium,69.26024574293632,False,"hash-table,string,sorting",algorithms
792,Number of Matching Subsequences,number-of-matching-subsequences,Medium,51.751749223269094,False,"hash-table,string,trie,sorting",algorithms
793,Preimage Size of Factorial Zeroes Function,preimage-size-of-factorial-zeroes-function,Hard,42.966203717297475,False,"math,binary-search",algorithms
794,Valid Tic-Tac-Toe State,valid-tic-tac-toe-state,Medium,35.1482025091153,False,"array,string",algorithms
795,Number of Subarrays with Bounded Maximum,number-of-subarrays-with-bounded-maximum,Medium,52.77688546239783,False,"array,two-pointers",algorithms
796,Rotate String,rotate-string,Easy,54.53104274777185,False,"string,string-matching",algorithms
797,All Paths From Source to Target,all-paths-from-source-to-target,Medium,82.19451081873044,False,"backtracking,depth-first-search,breadth-first-search,graph",algorithms
798,Smallest Rotation with Highest Score,smallest-rotation-with-highest-score,Hard,50.08122941822174,False,"array,prefix-sum",algorithms
799,Champagne Tower,champagne-tower,Medium,51.33437503875392,False,dynamic-programming,algorithms
800,Similar RGB Color,similar-rgb-color,Easy,67.00829063033787,True,"math,string,enumeration",algorithms
801,Minimum Swaps To Make Sequences Increasing,minimum-swaps-to-make-sequences-increasing,Hard,39.244658050269535,False,"array,dynamic-programming",algorithms
802,Find Eventual Safe States,find-eventual-safe-states,Medium,55.78635312529783,False,"depth-first-search,breadth-first-search,graph,topological-sort",algorithms
803,Bricks Falling When Hit,bricks-falling-when-hit,Hard,34.2918573655887,False,"array,union-find,matrix",algorithms
804,Unique Morse Code Words,unique-morse-code-words,Easy,82.65772315519692,False,"array,hash-table,string",algorithms
805,Split Array With Same Average,split-array-with-same-average,Hard,25.749167591564927,False,"array,math,dynamic-programming,bit-manipulation,bitmask",algorithms
806,Number of Lines To Write String,number-of-lines-to-write-string,Easy,66.36905402207354,False,"array,string",algorithms
807,Max Increase to Keep City Skyline,max-increase-to-keep-city-skyline,Medium,85.99901906688737,False,"array,greedy,matrix",algorithms
808,Soup Servings,soup-servings,Medium,43.38990849138592,False,"math,dynamic-programming,probability-and-statistics",algorithms
809,Expressive Words,expressive-words,Medium,46.24747873366658,False,"array,two-pointers,string",algorithms
810,Chalkboard XOR Game,chalkboard-xor-game,Hard,55.73557066396644,False,"array,math,bit-manipulation,brainteaser,game-theory",algorithms
811,Subdomain Visit Count,subdomain-visit-count,Medium,75.34926060786208,False,"array,hash-table,string,counting",algorithms
812,Largest Triangle Area,largest-triangle-area,Easy,60.045282321412074,False,"array,math,geometry",algorithms
813,Largest Sum of Averages,largest-sum-of-averages,Medium,53.01041408673295,False,"array,dynamic-programming,prefix-sum",algorithms
814,Binary Tree Pruning,binary-tree-pruning,Medium,72.48828674960185,False,"tree,depth-first-search,binary-tree",algorithms
815,Bus Routes,bus-routes,Hard,45.661326091339255,False,"array,hash-table,breadth-first-search",algorithms
816,Ambiguous Coordinates,ambiguous-coordinates,Medium,56.15012006292953,False,"string,backtracking",algorithms
817,Linked List Components,linked-list-components,Medium,57.978679756212195,False,"array,hash-table,linked-list",algorithms
818,Race Car,race-car,Hard,43.339725712488125,False,dynamic-programming,algorithms
819,Most Common Word,most-common-word,Easy,44.858227062408304,False,"hash-table,string,counting",algorithms
820,Short Encoding of Words,short-encoding-of-words,Medium,60.608690427712176,False,"array,hash-table,string,trie",algorithms
821,Shortest Distance to a Character,shortest-distance-to-a-character,Easy,71.454226686884,False,"array,two-pointers,string",algorithms
822,Card Flipping Game,card-flipping-game,Medium,45.79074521464412,False,"array,hash-table",algorithms
823,Binary Trees With Factors,binary-trees-with-factors,Medium,49.81367159971811,False,"array,hash-table,dynamic-programming",algorithms
824,Goat Latin,goat-latin,Easy,67.88151467781434,False,string,algorithms
825,Friends Of Appropriate Ages,friends-of-appropriate-ages,Medium,46.344678652340384,False,"array,two-pointers,binary-search,sorting",algorithms
826,Most Profit Assigning Work,most-profit-assigning-work,Medium,44.69105129169692,False,"array,two-pointers,binary-search,greedy,sorting",algorithms
827,Making A Large Island,making-a-large-island,Hard,44.79936764774259,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
828,Count Unique Characters of All Substrings of a Given String,count-unique-characters-of-all-substrings-of-a-given-string,Hard,51.787947815282664,False,"hash-table,string,dynamic-programming",algorithms
829,Consecutive Numbers Sum,consecutive-numbers-sum,Hard,41.545353958301696,False,"math,enumeration",algorithms
830,Positions of Large Groups,positions-of-large-groups,Easy,51.79075700625159,False,string,algorithms
831,Masking Personal Information,masking-personal-information,Medium,47.17352941176471,False,string,algorithms
832,Flipping an Image,flipping-an-image,Easy,80.60201219741747,False,"array,two-pointers,matrix,simulation",algorithms
833,Find And Replace in String,find-and-replace-in-string,Medium,54.06302981539333,False,"array,string,sorting",algorithms
834,Sum of Distances in Tree,sum-of-distances-in-tree,Hard,59.33323299217339,False,"dynamic-programming,tree,depth-first-search,graph",algorithms
835,Image Overlap,image-overlap,Medium,63.965817492450014,False,"array,matrix",algorithms
836,Rectangle Overlap,rectangle-overlap,Easy,43.70876818629858,False,"math,geometry",algorithms
837,New 21 Game,new-21-game,Medium,36.10972037283622,False,"math,dynamic-programming,sliding-window,probability-and-statistics",algorithms
838,Push Dominoes,push-dominoes,Medium,56.95507487520799,False,"two-pointers,string,dynamic-programming",algorithms
839,Similar String Groups,similar-string-groups,Hard,47.83521784784892,False,"array,string,depth-first-search,breadth-first-search,union-find",algorithms
840,Magic Squares In Grid,magic-squares-in-grid,Medium,38.583074490631205,False,"array,math,matrix",algorithms
841,Keys and Rooms,keys-and-rooms,Medium,71.29240383437173,False,"depth-first-search,breadth-first-search,graph",algorithms
842,Split Array into Fibonacci Sequence,split-array-into-fibonacci-sequence,Medium,38.33659600648806,False,"string,backtracking",algorithms
843,Guess the Word,guess-the-word,Hard,41.57096138742613,False,"array,math,string,interactive,game-theory",algorithms
844,Backspace String Compare,backspace-string-compare,Easy,48.0153261198917,False,"two-pointers,string,stack,simulation",algorithms
845,Longest Mountain in Array,longest-mountain-in-array,Medium,40.19956067718148,False,"array,two-pointers,dynamic-programming,enumeration",algorithms
846,Hand of Straights,hand-of-straights,Medium,56.290146992812886,False,"array,hash-table,greedy,sorting",algorithms
847,Shortest Path Visiting All Nodes,shortest-path-visiting-all-nodes,Hard,61.17008620531874,False,"dynamic-programming,bit-manipulation,breadth-first-search,graph,bitmask",algorithms
848,Shifting Letters,shifting-letters,Medium,45.32349633855352,False,"array,string",algorithms
849,Maximize Distance to Closest Person,maximize-distance-to-closest-person,Medium,47.59105198683479,False,array,algorithms
850,Rectangle Area II,rectangle-area-ii,Hard,53.77284905212466,False,"array,segment-tree,line-sweep,ordered-set",algorithms
851,Loud and Rich,loud-and-rich,Medium,58.435249099639854,False,"array,depth-first-search,graph,topological-sort",algorithms
852,Peak Index in a Mountain Array,peak-index-in-a-mountain-array,Medium,69.28417267671468,False,"array,binary-search",algorithms
853,Car Fleet,car-fleet,Medium,50.20916807863879,False,"array,stack,sorting,monotonic-stack",algorithms
854,K-Similar Strings,k-similar-strings,Hard,40.12629507670067,False,"string,breadth-first-search",algorithms
855,Exam Room,exam-room,Medium,43.4225231740188,False,"design,heap-priority-queue,ordered-set",algorithms
856,Score of Parentheses,score-of-parentheses,Medium,64.94958807958837,False,"string,stack",algorithms
857,Minimum Cost to Hire K Workers,minimum-cost-to-hire-k-workers,Hard,52.04958238211807,False,"array,greedy,sorting,heap-priority-queue",algorithms
858,Mirror Reflection,mirror-reflection,Medium,63.28673689897353,False,"math,geometry",algorithms
859,Buddy Strings,buddy-strings,Easy,29.150438371148713,False,"hash-table,string",algorithms
860,Lemonade Change,lemonade-change,Easy,52.83945450416958,False,"array,greedy",algorithms
861,Score After Flipping Matrix,score-after-flipping-matrix,Medium,75.00283586040004,False,"array,greedy,bit-manipulation,matrix",algorithms
862,Shortest Subarray with Sum at Least K,shortest-subarray-with-sum-at-least-k,Hard,26.08314542509607,False,"array,binary-search,queue,sliding-window,heap-priority-queue,prefix-sum,monotonic-queue",algorithms
863,All Nodes Distance K in Binary Tree,all-nodes-distance-k-in-binary-tree,Medium,62.208591074930794,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
864,Shortest Path to Get All Keys,shortest-path-to-get-all-keys,Hard,45.52351580570547,False,"array,bit-manipulation,breadth-first-search,matrix",algorithms
865,Smallest Subtree with all the Deepest Nodes,smallest-subtree-with-all-the-deepest-nodes,Medium,68.76067082399952,False,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
866,Prime Palindrome,prime-palindrome,Medium,25.75365258602156,False,math,algorithms
867,Transpose Matrix,transpose-matrix,Easy,63.71019253581531,False,"array,matrix,simulation",algorithms
868,Binary Gap,binary-gap,Easy,62.093247558314836,False,bit-manipulation,algorithms
869,Reordered Power of 2,reordered-power-of-2,Medium,63.820899538854846,False,"math,sorting,counting,enumeration",algorithms
870,Advantage Shuffle,advantage-shuffle,Medium,51.797097876237096,False,"array,two-pointers,greedy,sorting",algorithms
871,Minimum Number of Refueling Stops,minimum-number-of-refueling-stops,Hard,39.85492090367346,False,"array,dynamic-programming,greedy,heap-priority-queue",algorithms
872,Leaf-Similar Trees,leaf-similar-trees,Easy,67.61388196748392,False,"tree,depth-first-search,binary-tree",algorithms
873,Length of Longest Fibonacci Subsequence,length-of-longest-fibonacci-subsequence,Medium,48.40605220112367,False,"array,hash-table,dynamic-programming",algorithms
874,Walking Robot Simulation,walking-robot-simulation,Medium,38.619292674915144,False,"array,simulation",algorithms
875,Koko Eating Bananas,koko-eating-bananas,Medium,51.79300305979978,False,"array,binary-search",algorithms
876,Middle of the Linked List,middle-of-the-linked-list,Easy,74.93081929418372,False,"linked-list,two-pointers",algorithms
877,Stone Game,stone-game,Medium,69.704540901109,False,"array,math,dynamic-programming,game-theory",algorithms
878,Nth Magical Number,nth-magical-number,Hard,35.534532318637865,False,"math,binary-search",algorithms
879,Profitable Schemes,profitable-schemes,Hard,40.6227337590942,False,"array,dynamic-programming",algorithms
880,Decoded String at Index,decoded-string-at-index,Medium,28.322119929145057,False,"string,stack",algorithms
881,Boats to Save People,boats-to-save-people,Medium,52.87443148733928,False,"array,two-pointers,greedy,sorting",algorithms
882,Reachable Nodes In Subdivided Graph,reachable-nodes-in-subdivided-graph,Hard,50.18808503193072,False,"graph,heap-priority-queue,shortest-path",algorithms
883,Projection Area of 3D Shapes,projection-area-of-3d-shapes,Easy,70.95558003506432,False,"array,math,geometry,matrix",algorithms
884,Uncommon Words from Two Sentences,uncommon-words-from-two-sentences,Easy,66.1498342124205,False,"hash-table,string",algorithms
885,Spiral Matrix III,spiral-matrix-iii,Medium,73.30285882808325,False,"array,matrix,simulation",algorithms
886,Possible Bipartition,possible-bipartition,Medium,49.89686995286713,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
887,Super Egg Drop,super-egg-drop,Hard,27.195842868039666,False,"math,binary-search,dynamic-programming",algorithms
888,Fair Candy Swap,fair-candy-swap,Easy,60.65099389102188,False,"array,hash-table,binary-search,sorting",algorithms
889,Construct Binary Tree from Preorder and Postorder Traversal,construct-binary-tree-from-preorder-and-postorder-traversal,Medium,70.91227071897175,False,"array,hash-table,divide-and-conquer,tree,binary-tree",algorithms
890,Find and Replace Pattern,find-and-replace-pattern,Medium,77.79870068731758,False,"array,hash-table,string",algorithms
891,Sum of Subsequence Widths,sum-of-subsequence-widths,Hard,36.54064809550881,False,"array,math,sorting",algorithms
892,Surface Area of 3D Shapes,surface-area-of-3d-shapes,Easy,63.55370776912167,False,"array,math,geometry,matrix",algorithms
893,Groups of Special-Equivalent Strings,groups-of-special-equivalent-strings,Medium,70.95894390291136,False,"array,hash-table,string",algorithms
894,All Possible Full Binary Trees,all-possible-full-binary-trees,Medium,79.97936984246061,False,"dynamic-programming,tree,recursion,memoization,binary-tree",algorithms
895,Maximum Frequency Stack,maximum-frequency-stack,Hard,66.68909060330995,False,"hash-table,stack,design,ordered-set",algorithms
896,Monotonic Array,monotonic-array,Easy,58.28130545703144,False,array,algorithms
897,Increasing Order Search Tree,increasing-order-search-tree,Easy,78.47080648438882,False,"stack,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
898,Bitwise ORs of Subarrays,bitwise-ors-of-subarrays,Medium,36.964416295873974,False,"array,dynamic-programming,bit-manipulation",algorithms
899,Orderly Queue,orderly-queue,Hard,66.49245429548937,False,"math,string,sorting",algorithms
900,RLE Iterator,rle-iterator,Medium,59.506753013544234,False,"array,design,counting,iterator",algorithms
901,Online Stock Span,online-stock-span,Medium,65.24638847556392,False,"stack,design,monotonic-stack,data-stream",algorithms
902,Numbers At Most N Given Digit Set,numbers-at-most-n-given-digit-set,Hard,41.45033889881676,False,"array,math,string,binary-search,dynamic-programming",algorithms
903,Valid Permutations for DI Sequence,valid-permutations-for-di-sequence,Hard,57.97126611398065,False,dynamic-programming,algorithms
904,Fruit Into Baskets,fruit-into-baskets,Medium,42.5774963056787,False,"array,hash-table,sliding-window",algorithms
905,Sort Array By Parity,sort-array-by-parity,Easy,75.62396567049646,False,"array,two-pointers,sorting",algorithms
906,Super Palindromes,super-palindromes,Hard,39.17269797664959,False,"math,enumeration",algorithms
907,Sum of Subarray Minimums,sum-of-subarray-minimums,Medium,35.93400780954258,False,"array,dynamic-programming,stack,monotonic-stack",algorithms
